theta,HH,VV
0.862500478938961,-1.759661012455509e+01,-1.389388631991716e+01
0.867727754568895,-1.767788636854311e+01,-1.392240664327958e+01
0.872955030198828,-1.776015417949442e+01,-1.395135963980281e+01
0.878182305828761,-1.784342463433180e+01,-1.398074951902047e+01
0.883409581458694,-1.792770898748105e+01,-1.401058051013228e+01
0.888636857088627,-1.801301867583291e+01,-1.404085686228667e+01
0.893864132718560,-1.809936532389564e+01,-1.407158284487745e+01
0.899091408348493,-1.818676074914627e+01,-1.410276274785505e+01
0.904318683978426,-1.827521696758969e+01,-1.413440088205306e+01
0.909545959608359,-1.836474619953466e+01,-1.416650157952989e+01
0.914773235238292,-1.845536087559715e+01,-1.419906919392586e+01
0.920000510868226,-1.854707364293938e+01,-1.423210810083714e+01
0.925227786498159,-1.863989737175811e+01,-1.426562269820599e+01
0.930455062128092,-1.873384516203118e+01,-1.429961740672772e+01
0.935682337758025,-1.882893035053505e+01,-1.433409667027566e+01
0.940909613387958,-1.892516651814753e+01,-1.436906495634403e+01
0.946136889017891,-1.902256749744607e+01,-1.440452675650871e+01
0.951364164647824,-1.912114738061899e+01,-1.444048658690780e+01
0.956591440277757,-1.922092052770172e+01,-1.447694898874100e+01
0.961818715907690,-1.932190157515627e+01,-1.451391852878951e+01
0.967045991537623,-1.942410544480898e+01,-1.455139979995613e+01
0.972273267167557,-1.952754735316454e+01,-1.458939742182673e+01
0.977500542797490,-1.963224282111587e+01,-1.462791604125376e+01
0.982727818427423,-1.973820768406816e+01,-1.466696033296147e+01
0.987955094057356,-1.984545810249966e+01,-1.470653500017492e+01
0.993182369687289,-1.995401057297986e+01,-1.474664477527232e+01
0.998409645317222,-2.006388193966994e+01,-1.478729442046182e+01
1.003636920947160,-2.017508940632979e+01,-1.482848872848381e+01
1.008864196577090,-2.028765054885820e+01,-1.487023252333842e+01
1.014091472207020,-2.040158332839453e+01,-1.491253066104037e+01
1.019318747836950,-2.051690610501202e+01,-1.495538803040111e+01
1.024546023466890,-2.063363765203415e+01,-1.499880955383903e+01
1.029773299096820,-2.075179717100788e+01,-1.504280018821937e+01
1.035000574726750,-2.087140430737069e+01,-1.508736492572363e+01
1.040227850356690,-2.099247916684885e+01,-1.513250879475082e+01
1.045455125986620,-2.111504233262778e+01,-1.517823686084991e+01
1.050682401616550,-2.123911488333896e+01,-1.522455422768594e+01
1.055909677246490,-2.136471841190940e+01,-1.527146603804008e+01
1.061136952876420,-2.149187504532293e+01,-1.531897747484471e+01
1.066364228506350,-2.162060746534710e+01,-1.536709376225536e+01
1.071591504136290,-2.175093893028148e+01,-1.541582016675951e+01
1.076818779766220,-2.188289329778896e+01,-1.546516199832496e+01
1.082046055396150,-2.201649504887365e+01,-1.551512461158764e+01
1.087273331026080,-2.215176931307585e+01,-1.556571340708144e+01
1.092500606656020,-2.228874189495779e+01,-1.561693383251046e+01
1.097727882285950,-2.242743930195933e+01,-1.566879138406563e+01
1.102955157915880,-2.256788877371116e+01,-1.572129160778760e+01
1.108182433545820,-2.271011831289404e+01,-1.577444010097653e+01
1.113409709175750,-2.285415671774597e+01,-1.582824251365110e+01
1.118636984805680,-2.300003361632022e+01,-1.588270455005870e+01
1.123864260435620,-2.314777950261048e+01,-1.593783197023774e+01
1.129091536065550,-2.329742577466453e+01,-1.599363059163474e+01
1.134318811695480,-2.344900477481886e+01,-1.605010629077781e+01
1.139546087325420,-2.360254983219752e+01,-1.610726500500868e+01
1.144773362955350,-2.375809530762626e+01,-1.616511273427546e+01
1.150000638585280,-2.391567664113234e+01,-1.622365554298792e+01
1.155227914215220,-2.407533040220473e+01,-1.628289956193862e+01
1.160455189845150,-2.423709434301161e+01,-1.634285099029104e+01
1.165682465475080,-2.440100745478442e+01,-1.640351609763847e+01
1.170909741105010,-2.456711002759535e+01,-1.646490122613537e+01
1.176137016734950,-2.473544371377459e+01,-1.652701279270485e+01
1.181364292364880,-2.490605159523660e+01,-1.658985729132435e+01
1.186591567994810,-2.507897825500405e+01,-1.665344129539303e+01
1.191818843624750,-2.525426985324533e+01,-1.671777146018448e+01
1.197046119254680,-2.543197420817092e+01,-1.678285452538669e+01
1.202273394884610,-2.561214088216095e+01,-1.684869731773516e+01
1.207500670514550,-2.579482127353281e+01,-1.691530675373977e+01
1.212727946144480,-2.598006871439301e+01,-1.698268984251212e+01
1.217955221774410,-2.616793857505968e+01,-1.705085368869580e+01
1.223182497404350,-2.635848837558723e+01,-1.711980549550401e+01
1.228409773034280,-2.655177790497217e+01,-1.718955256786936e+01
1.233637048664210,-2.674786934867928e+01,-1.726010231571021e+01
1.238864324294140,-2.694682742518342e+01,-1.733146225731888e+01
1.244091599924080,-2.714871953229349e+01,-1.740364002287593e+01
1.249318875554010,-2.735361590410036e+01,-1.747664335809712e+01
1.254546151183940,-2.756158977946970e+01,-1.755048012801809e+01
1.259773426813880,-2.777271758310342e+01,-1.762515832092250e+01
1.265000702443810,-2.798707912028523e+01,-1.770068605242023e+01
1.270227978073740,-2.820475778654937e+01,-1.777707156968302e+01
1.275455253703680,-2.842584079363865e+01,-1.785432325584225e+01
1.280682529333610,-2.865041941325936e+01,-1.793244963455915e+01
1.285909804963540,-2.887858924030034e+01,-1.801145937477276e+01
1.291137080593480,-2.911045047736802e+01,-1.809136129563480e+01
1.296364356223410,-2.934610824267971e+01,-1.817216437164021e+01
1.301591631853340,-2.958567290359169e+01,-1.825387773796163e+01
1.306818907483280,-2.982926043827919e+01,-1.833651069599784e+01
1.312046183113210,-3.007699282837194e+01,-1.842007271914670e+01
1.317273458743140,-3.032899848565735e+01,-1.850457345881172e+01
1.322500734373070,-3.058541271631523e+01,-1.859002275065498e+01
1.327728010003010,-3.084637822654205e+01,-1.867643062110771e+01
1.332955285632940,-3.111204567384818e+01,-1.876380729415058e+01
1.338182561262870,-3.138257426881342e+01,-1.885216319837765e+01
1.343409836892810,-3.165813243261260e+01,-1.894150897435771e+01
1.348637112522740,-3.193889851622935e+01,-1.903185548230748e+01
1.353864388152670,-3.222506158793567e+01,-1.912321381009292e+01
1.359091663782610,-3.251682229633914e+01,-1.921559528157522e+01
1.364318939412540,-3.281439381708947e+01,-1.930901146531846e+01
1.369546215042470,-3.311800289218392e+01,-1.940347418367858e+01
1.374773490672410,-3.342789097171664e+01,-1.949899552229261e+01
1.380000766302340,-3.374431546884287e+01,-1.959558783998999e+01
1.385228041932270,-3.406755113967599e+01,-1.969326377914767e+01
1.390455317562200,-3.439789160071583e+01,-1.979203627651316e+01
1.395682593192140,-3.473565099717897e+01,-1.989191857452064e+01
1.400909868822070,-3.508116583612178e+01,-1.999292423312736e+01
1.406137144452000,-3.543479699834408e+01,-2.009506714219804e+01
1.411364420081940,-3.579693194247015e+01,-2.019836153446865e+01
1.416591695711870,-3.616798711291730e+01,-2.030282199912194e+01
1.421818971341800,-3.654841056009144e+01,-2.040846349600843e+01
1.427046246971740,-3.693868477521876e+01,-2.051530137055107e+01
1.432273522601670,-3.733932973244164e+01,-2.062335136937166e+01
1.437500798231600,-3.775090611524067e+01,-2.073262965668272e+01
1.442728073861540,-3.817401868007740e+01,-2.084315283148755e+01
1.447955349491470,-3.860931967313154e+01,-2.095493794563906e+01
1.453182625121400,-3.905751215984222e+01,-2.106800252280735e+01
1.458409900751330,-3.951935304220853e+01,-2.118236457841079e+01
1.463637176381270,-3.999565541131752e+01,-2.129804264057132e+01
1.468864452011200,-4.048728969098048e+01,-2.141505577215580e+01
1.474091727641130,-4.099518274051348e+01,-2.153342359397213e+01
1.479319003271070,-4.152031365187143e+01,-2.165316630919276e+01
1.484546278901000,-4.206370432507914e+01,-2.177430472908416e+01
1.489773554530930,-4.262640192561139e+01,-2.189686030012686e+01
1.495000830160870,-4.320944885337549e+01,-2.202085513261642e+01
1.500228105790800,-4.381383364439525e+01,-2.214631203084287e+01
1.505455381420730,-4.444041294290672e+01,-2.227325452495490e+01
1.510682657050670,-4.508978987360032e+01,-2.240170690462188e+01
1.515909932680600,-4.576212729718606e+01,-2.253169425461584e+01
1.521137208310530,-4.645686517696532e+01,-2.266324249244800e+01
1.526364483940470,-4.717230001285574e+01,-2.279637840820025e+01
1.531591759570400,-4.790497372069757e+01,-2.293112970671040e+01
1.536819035200330,-4.864881786476005e+01,-2.306752505227639e+01
1.542046310830260,-4.939402716369446e+01,-2.320559411606358e+01
1.547273586460200,-5.012573415063356e+01,-2.334536762641342e+01
1.552500862090130,-5.082278526501086e+01,-2.348687742226662e+01
1.557728137720060,-5.145731643703851e+01,-2.363015650993785e+01
1.562955413350000,-5.199627133143773e+01,-2.377523912349422e+01
1.568182688979930,-5.240600071189583e+01,-2.392216078901700e+01
1.573409964609860,-5.265984386173577e+01,-2.407095839304891e+01
1.578637240239800,-5.274609459880794e+01,-2.422167025555766e+01
1.583864515869730,-5.267203110556036e+01,-2.437433620777903e+01
1.589091791499660,-5.246139483700252e+01,-2.452899767533377e+01
1.594319067129600,-5.214698393024772e+01,-2.468569776705506e+01
1.599546342759530,-5.176263481921914e+01,-2.484448137000073e+01
1.604773618389460,-5.133780311251559e+01,-2.500539525117598e+01
1.610000894019390,-5.089537618337555e+01,-2.516848816654159e+01
1.615228169649330,-5.045174143731708e+01,-2.533381097794302e+01
1.620455445279260,-5.001789778656941e+01,-2.550141677866005e+01
1.625682720909190,-4.960079652438129e+01,-2.567136102835131e+01
1.630909996539130,-4.920452931948272e+01,-2.584370169824884e+01
1.636137272169060,-4.883125013139572e+01,-2.601849942755066e+01
1.641364547798990,-4.848184170678336e+01,-2.619581769206410e+01
1.646591823428930,-4.815637777890707e+01,-2.637572298626820e+01
1.651819099058860,-4.785443531362704e+01,-2.655828502009655e+01
1.657046374688790,-4.757530168775629e+01,-2.674357693189283e+01
1.662273650318730,-4.731811019064548e+01,-2.693167551915777e+01
1.667500925948660,-4.708192740287537e+01,-2.712266148890230e+01
1.672728201578590,-4.686580859063841e+01,-2.731661972963864e+01
1.677955477208530,-4.666883199559834e+01,-2.751363960729307e+01
1.683182752838460,-4.649011928961271e+01,-2.771381528760793e+01
1.688410028468390,-4.632884702828015e+01,-2.791724608792942e+01
1.693637304098320,-4.618425230968974e+01,-2.812403686165512e+01
1.698864579728260,-4.605563476188303e+01,-2.833429841904434e+01
1.704091855358190,-4.594235626316441e+01,-2.854814798859935e+01
1.709319130988120,-4.584383932167037e+01,-2.876570972380080e+01
1.714546406618060,-4.575956472312437e+01,-2.898711526065184e+01
1.719773682247990,-4.568906884477001e+01,-2.921250433226843e+01
1.725000957877920,-4.563194089337006e+01,-2.944202544766362e+01
1.730228233507860,-4.558782023238324e+01,-2.967583664294023e+01
1.735455509137790,-4.555639390233578e+01,-2.991410631435989e+01
1.740682784767720,-4.553739439859417e+01,-3.015701414423265e+01
1.745910060397660,-4.553059774530274e+01,-3.040475213231554e+01
1.751137336027590,-4.553582188857301e+01,-3.065752574747920e+01
